split,thread_id,source_path,thread_length,nonempty_turns,empty_turns,event_instances,event_groups,event_types,request_action_instances,deliver_action_data_instances,amend_instances,has_later_action_after_request,lexical_request_turns,lexical_commitment_turns,lexical_deadline_turns,lexical_completion_turns,lexical_cancel_turns,lexical_modify_turns,lexical_reject_turns,lexical_confirm_turns,raw_segments,raw_participant_count,raw_has_date
dev,schoolcraft-d_inbox64,data/dev/schoolcraft-d_inbox64.json,2,2,0,2,2,Request_Action;Request_Data,1,0,0,0,1,0,0,1,0,0,0,0,2,10,0
dev,schoolcraft-d_inbox_101,data/dev/schoolcraft-d_inbox_101.json,3,3,0,12,5,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Data;Request_Meeting,4,2,0,0,1,0,0,0,0,0,0,0,3,59,0
dev,schoolcraft-d_inbox_37,data/dev/schoolcraft-d_inbox_37.json,2,2,0,9,3,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action,1,7,0,0,1,1,0,0,0,0,0,0,2,12,0
dev,schoolcraft-d_inbox_junk277,data/dev/schoolcraft-d_inbox_junk277.json,2,2,0,5,4,Deliver_Action_Data;Deliver_Data,0,3,0,0,0,1,0,0,0,0,1,0,2,42,0
dev,shackleton-s_inbox678,data/dev/shackleton-s_inbox678.json,3,3,0,5,3,Deliver_Action_Data;Request_Action_Data,0,4,0,0,0,0,0,0,0,0,0,0,3,27,0
dev,shackleton-s_inbox802,data/dev/shackleton-s_inbox802.json,2,2,0,3,1,Deliver_Action_Data,0,3,0,0,1,1,1,0,0,1,0,1,2,6,0
dev,skilling-j_inbox137,data/dev/skilling-j_inbox137.json,2,2,0,6,5,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Data,0,3,0,0,2,2,0,0,0,0,0,0,2,5,0
dev,skilling-j_inbox52,data/dev/skilling-j_inbox52.json,2,2,0,5,3,Deliver_Action_Data;Request_Action,2,3,0,0,1,0,1,1,0,0,0,0,2,44,0
dev,skilling-j_inbox54,data/dev/skilling-j_inbox54.json,2,2,0,3,2,Deliver_Action_Data;Request_Action,1,2,0,1,2,1,2,0,0,0,0,0,2,44,0
dev,skilling-j_inbox_1006,data/dev/skilling-j_inbox_1006.json,2,2,0,5,4,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Data,0,2,0,0,1,0,0,0,0,0,0,0,2,4,0
dev,smith-m_inbox100,data/dev/smith-m_inbox100.json,2,2,0,2,2,Deliver_Action_Data;Request_Action,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0
dev,smith-m_inbox202,data/dev/smith-m_inbox202.json,4,3,1,6,5,Deliver_Action_Data;Request_Action;Request_Action_Data,2,3,0,0,3,1,0,0,0,0,0,0,4,6,0
dev,smith-m_inbox446,data/dev/smith-m_inbox446.json,2,2,0,3,3,Deliver_Action_Data;Request_Action_Data;Request_Data,0,1,0,0,0,1,0,0,0,0,1,0,2,6,0
dev,steffes-j_inbox255,data/dev/steffes-j_inbox255.json,3,3,0,7,5,Amend_Meeting_Data;Deliver_Data;Deliver_Meeting_Data;Request_Data;Request_Meeting,0,0,1,0,2,1,1,0,1,1,1,1,3,6,0
dev,taylor-m_inbox_ev2,data/dev/taylor-m_inbox_ev2.json,2,2,0,3,2,Deliver_Data;Request_Data,0,0,0,0,1,0,0,0,1,1,1,0,2,5,0
dev,taylor-m_inbox_marketing22,data/dev/taylor-m_inbox_marketing22.json,2,2,0,6,3,Deliver_Action_Data;Request_Data,0,5,0,0,0,0,2,1,0,0,0,0,2,6,0
dev,taylor-m_inbox_methanol_plant15,data/dev/taylor-m_inbox_methanol_plant15.json,2,1,1,1,1,Deliver_Data,0,0,0,0,1,0,0,0,0,0,0,0,2,6,0
dev,tycholiz-b_inbox326,data/dev/tycholiz-b_inbox326.json,2,1,1,3,2,Deliver_Data;Request_Action,1,0,0,0,1,1,0,1,0,0,0,0,2,5,0
dev,tycholiz-b_inbox558,data/dev/tycholiz-b_inbox558.json,3,3,0,6,5,Amend_Meeting_Data;Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Meeting_Data,0,2,1,0,1,0,3,1,1,1,1,0,3,7,0
dev,ward-k_inbox341,data/dev/ward-k_inbox341.json,4,4,0,2,2,Deliver_Action_Data;Request_Action_Data,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0
dev,ward-k_inbox57,data/dev/ward-k_inbox57.json,2,2,0,2,2,Deliver_Action_Data;Request_Action,1,1,0,0,0,0,0,0,0,0,0,0,2,6,0
dev,ward-k_inbox_82,data/dev/ward-k_inbox_82.json,5,5,0,13,11,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Data;Request_Meeting_Data,1,4,0,0,3,1,0,0,0,1,0,1,5,10,0
dev,watson-k_inbox252,data/dev/watson-k_inbox252.json,2,2,0,2,2,Deliver_Data;Request_Action,1,0,0,0,1,1,0,1,0,0,0,0,2,6,0
dev,watson-k_inbox440,data/dev/watson-k_inbox440.json,6,6,0,12,7,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Action_Data;Request_Data,1,5,0,1,4,3,0,0,0,0,0,0,6,8,0
dev,watson-k_inbox447,data/dev/watson-k_inbox447.json,2,2,0,3,3,Deliver_Action_Data;Deliver_Data,0,2,0,0,1,1,0,1,0,0,0,0,2,15,0
dev,watson-k_inbox499,data/dev/watson-k_inbox499.json,3,3,0,8,7,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Data,2,3,0,1,3,2,0,0,0,0,0,0,3,11,0
dev,watson-k_inbox9,data/dev/watson-k_inbox9.json,4,4,0,14,13,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Action_Data;Request_Data,4,4,0,0,3,3,3,1,0,0,0,1,4,6,0
dev,white-s_inbox190,data/dev/white-s_inbox190.json,2,2,0,2,2,Deliver_Data;Request_Action,1,0,0,0,2,0,0,0,0,0,0,1,2,6,0
dev,white-s_inbox197,data/dev/white-s_inbox197.json,3,3,0,2,2,Deliver_Data;Request_Data,0,0,0,0,1,0,0,0,0,0,0,1,3,6,0
dev,wolfe-j_inbox101,data/dev/wolfe-j_inbox101.json,3,2,1,5,3,Deliver_Action_Data;Request_Action,1,4,0,0,1,1,1,0,0,0,0,0,3,5,0
dev,wolfe-j_inbox211,data/dev/wolfe-j_inbox211.json,3,3,0,6,4,Deliver_Action_Data;Request_Action,3,3,0,1,2,2,0,0,1,1,1,1,3,7,0
dev,wolfe-j_inbox35,data/dev/wolfe-j_inbox35.json,7,6,1,16,9,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Data;Request_Meeting,0,7,0,0,0,0,1,0,0,0,0,0,7,5,0
dev,wolfe-j_inbox89,data/dev/wolfe-j_inbox89.json,2,1,1,5,3,Deliver_Data;Deliver_Meeting_Data;Request_Meeting,0,0,0,0,1,1,1,0,0,0,0,0,2,8,0
dev,ybarbo-p_inbox236,data/dev/ybarbo-p_inbox236.json,4,4,0,8,7,Amend_Meeting_Data;Deliver_Action_Data;Request_Action;Request_Data;Request_Meeting,1,1,1,0,2,2,0,0,0,1,0,0,4,12,0
dev,ybarbo-p_inbox42,data/dev/ybarbo-p_inbox42.json,2,2,0,2,2,Amend_Action_Data;Request_Action,1,0,1,1,2,2,0,0,0,0,1,0,2,43,0
dev,ybarbo-p_inbox483,data/dev/ybarbo-p_inbox483.json,2,2,0,3,3,Deliver_Data;Request_Action,2,0,0,0,2,1,0,0,0,0,0,0,2,6,0
dev,ybarbo-p_inbox596,data/dev/ybarbo-p_inbox596.json,4,4,0,6,6,Amend_Data;Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Data,1,2,1,1,1,0,0,0,0,1,0,0,4,12,0
test,bass-e_inbox100,data/test/bass-e_inbox100.json,2,2,0,8,5,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Meeting,2,3,0,0,0,1,2,0,0,0,0,0,2,15,0
test,bass-e_inbox124,data/test/bass-e_inbox124.json,3,3,0,4,3,Deliver_Data;Request_Action;Request_Data,2,0,0,0,1,0,1,0,0,0,0,0,3,6,0
test,bass-e_inbox65,data/test/bass-e_inbox65.json,4,4,0,5,5,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Data,2,1,0,0,1,0,0,0,0,0,0,0,4,6,0
test,bass-e_inbox97,data/test/bass-e_inbox97.json,3,3,0,9,4,Deliver_Action_Data;Deliver_Data;Request_Data,0,6,0,0,2,2,1,0,1,1,1,0,3,9,0
test,beck-s_inbox232,data/test/beck-s_inbox232.json,3,2,1,1,1,Deliver_Data,0,0,0,0,1,1,0,1,0,0,0,0,3,10,0
test,beck-s_inbox293,data/test/beck-s_inbox293.json,2,2,0,10,6,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Action,1,1,5,0,2,1,1,1,0,1,0,1,2,6,0
test,beck-s_inbox683,data/test/beck-s_inbox683.json,3,3,0,3,3,Deliver_Action_Data;Deliver_Data;Request_Action,1,1,0,1,2,1,0,1,0,1,0,1,3,13,0
test,blair-l_inbox13,data/test/blair-l_inbox13.json,2,2,0,7,4,Amend_Data;Deliver_Data;Request_Action_Data,0,0,4,0,2,0,0,2,0,1,0,0,2,14,0
test,blair-l_inbox39,data/test/blair-l_inbox39.json,2,2,0,12,9,Amend_Data;Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Action_Data,1,4,1,0,2,1,1,0,0,0,0,0,2,11,0
test,blair-l_inbox_133,data/test/blair-l_inbox_133.json,2,2,0,6,5,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,3,1,0,0,2,1,0,1,0,0,0,0,2,14,0
test,blair-l_inbox_66,data/test/blair-l_inbox_66.json,2,2,0,7,6,Deliver_Action_Data;Request_Action;Request_Action_Data;Request_Meeting,2,3,0,0,2,2,0,0,0,0,0,0,2,6,0
test,buy-r_inbox660,data/test/buy-r_inbox660.json,3,3,0,11,7,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Data;Request_Meeting,1,7,0,0,2,2,0,1,0,0,0,0,3,6,0
test,campbell-l_inbox1169,data/test/campbell-l_inbox1169.json,3,3,0,14,5,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action,1,9,0,1,3,1,1,2,0,0,0,0,3,11,0
test,cash-m_inbox156,data/test/cash-m_inbox156.json,2,2,0,6,5,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Data;Request_Meeting,2,1,0,1,1,0,1,0,0,0,0,0,2,5,0
test,cash-m_inbox171,data/test/cash-m_inbox171.json,2,2,0,6,1,Deliver_Action_Data,0,6,0,0,2,1,1,2,1,0,0,0,2,14,0
test,cash-m_inbox243,data/test/cash-m_inbox243.json,3,3,0,8,8,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Action_Data,1,2,0,1,1,1,0,0,0,0,1,0,3,9,0
test,cash-m_inbox305,data/test/cash-m_inbox305.json,2,2,0,5,4,Deliver_Action_Data;Deliver_Data;Request_Action,1,1,0,0,1,0,0,1,0,0,1,0,2,12,0
test,cash-m_inbox57,data/test/cash-m_inbox57.json,2,2,0,2,2,Deliver_Action_Data,0,2,0,0,1,1,0,0,0,0,0,0,2,10,0
test,cash-m_inbox86,data/test/cash-m_inbox86.json,3,3,0,6,5,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Action_Data,1,1,0,0,1,0,0,0,0,0,0,0,3,7,0
test,cash-m_inbox93,data/test/cash-m_inbox93.json,3,3,0,2,2,Request_Action;Request_Data,1,0,0,0,2,0,0,0,0,0,0,1,3,6,0
test,corman-s_inbox_archives110,data/test/corman-s_inbox_archives110.json,4,4,0,1,1,Deliver_Data,0,0,0,0,3,0,1,1,0,0,0,0,,,0
test,corman-s_inbox_archives111,data/test/corman-s_inbox_archives111.json,4,4,0,12,10,Amend_Meeting_Data;Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Data;Request_Meeting,1,4,1,1,3,0,1,1,0,0,0,0,4,6,0
test,corman-s_inbox_twdatarequests2,data/test/corman-s_inbox_twdatarequests2.json,3,3,0,5,2,Deliver_Action_Data;Deliver_Data,0,3,0,0,1,1,0,1,0,0,0,0,3,9,0
test,crandell-s_inbox112,data/test/crandell-s_inbox112.json,3,3,0,8,8,Amend_Meeting_Data;Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Meeting;Request_Meeting_Data,1,2,1,1,1,1,0,0,0,0,0,1,3,6,0
test,dasovich-j_inbox1086,data/test/dasovich-j_inbox1086.json,2,2,0,5,3,Deliver_Action_Data;Request_Action,1,4,0,1,2,0,2,0,0,0,0,0,2,15,0
test,dasovich-j_inbox1731,data/test/dasovich-j_inbox1731.json,4,4,0,12,9,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action,4,3,0,1,2,1,3,4,0,0,0,0,4,25,0
test,dasovich-j_inbox224,data/test/dasovich-j_inbox224.json,2,2,0,2,2,Deliver_Data;Request_Action_Data,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0
test,dasovich-j_inbox917,data/test/dasovich-j_inbox917.json,2,2,0,5,5,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Meeting,1,1,0,0,1,1,0,0,0,0,0,0,2,28,0
test,derrick-j_inbox109,data/test/derrick-j_inbox109.json,2,2,0,4,4,Deliver_Action_Data;Deliver_Data;Request_Meeting,0,1,0,0,1,0,0,1,1,1,0,0,2,6,0
test,derrick-j_inbox117,data/test/derrick-j_inbox117.json,2,1,1,4,2,Deliver_Data;Deliver_Meeting_Data,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0
test,derrick-j_inbox240,data/test/derrick-j_inbox240.json,4,4,0,6,6,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,1,2,0,1,2,0,0,0,1,1,0,0,4,12,0
test,derrick-j_inbox_196,data/test/derrick-j_inbox_196.json,2,2,0,1,1,Deliver_Data,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
test,derrick-j_inbox_47,data/test/derrick-j_inbox_47.json,2,1,1,1,1,Deliver_Action_Data,0,1,0,0,1,0,0,0,0,0,0,0,2,12,0
test,derrick-j_inbox_91,data/test/derrick-j_inbox_91.json,2,1,1,2,2,Deliver_Action_Data;Request_Action,1,1,0,0,1,0,0,0,0,0,1,0,2,4,0
test,donoho-l_inbox169,data/test/donoho-l_inbox169.json,3,3,0,6,5,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,2,1,0,0,1,0,0,1,0,0,0,0,4,11,0
test,donoho-l_inbox173,data/test/donoho-l_inbox173.json,2,1,1,4,3,Deliver_Action_Data;Deliver_Data;Request_Action,2,1,0,0,1,0,0,1,0,1,0,0,2,73,0
test,donoho-l_inbox85,data/test/donoho-l_inbox85.json,2,2,0,10,5,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Meeting,3,2,0,0,2,0,1,2,0,0,0,1,2,23,0
test,donoho-l_inbox_junk_file353,data/test/donoho-l_inbox_junk_file353.json,3,3,0,6,4,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Data,0,3,0,0,2,0,2,0,0,0,0,1,3,7,0
test,geaccone-t_inbox53,data/test/geaccone-t_inbox53.json,2,2,0,8,7,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action;Request_Meeting,3,2,0,0,1,1,2,0,0,0,0,1,2,9,0
test,geaccone-t_inbox95,data/test/geaccone-t_inbox95.json,2,2,0,3,3,Deliver_Data;Request_Action;Request_Data,1,0,0,0,2,1,0,0,0,0,0,1,2,6,0
test,germany-c_inbox168,data/test/germany-c_inbox168.json,2,2,0,3,3,Deliver_Action_Data;Deliver_Data;Request_Action,1,1,0,0,1,0,0,1,0,0,0,0,2,6,0
test,germany-c_inbox223,data/test/germany-c_inbox223.json,7,7,0,17,11,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Action;Request_Action_Data;Request_Data,2,6,1,1,6,3,1,3,0,0,1,5,7,12,0
test,germany-c_inbox224,data/test/germany-c_inbox224.json,2,1,1,1,1,Request_Action,1,0,0,0,1,0,0,0,0,0,0,0,2,48,0
test,giron-d_inbox25,data/test/giron-d_inbox25.json,4,4,0,4,4,Deliver_Data;Request_Data,0,0,0,0,3,1,1,1,0,1,1,1,4,9,0
test,giron-d_inbox66,data/test/giron-d_inbox66.json,2,2,0,2,2,Deliver_Data;Request_Data,0,0,0,0,1,0,1,0,0,0,0,0,2,6,0
test,haedicke-m_inbox469,data/test/haedicke-m_inbox469.json,2,2,0,1,1,Deliver_Data,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
test,haedicke-m_inbox654,data/test/haedicke-m_inbox654.json,2,2,0,4,3,Amend_Data;Deliver_Data,0,0,1,0,0,0,0,2,0,1,0,0,2,6,0
test,hayslett-r_inbox160,data/test/hayslett-r_inbox160.json,2,2,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
test,hayslett-r_inbox177,data/test/hayslett-r_inbox177.json,4,4,0,6,5,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,1,1,0,1,0,0,1,1,0,0,0,0,5,10,0
test,hayslett-r_inbox47,data/test/hayslett-r_inbox47.json,2,2,0,5,4,Deliver_Action_Data;Request_Action,3,2,0,0,2,1,0,1,0,0,0,2,2,6,0
test,hayslett-r_inbox75,data/test/hayslett-r_inbox75.json,3,3,0,7,5,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action,2,2,0,1,1,1,0,2,0,1,2,2,3,9,0
test,heard-m_inbox284,data/test/heard-m_inbox284.json,6,4,2,4,4,Deliver_Action_Data;Deliver_Data;Request_Action_Data;Request_Data,0,1,0,0,2,0,0,1,0,0,0,0,6,17,0
test,heard-m_inbox300,data/test/heard-m_inbox300.json,2,1,1,3,2,Deliver_Data;Request_Action,2,0,0,0,1,0,0,0,0,0,0,0,2,9,0
test,heard-m_inbox_104,data/test/heard-m_inbox_104.json,2,1,1,8,4,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Action,3,2,1,0,1,1,0,1,0,1,0,0,2,5,0
test,hodge-j_inbox475,data/test/hodge-j_inbox475.json,3,3,0,8,4,Deliver_Action_Data;Request_Data,0,7,0,0,2,0,0,0,0,1,0,0,3,9,0
test,hodge-j_inbox612,data/test/hodge-j_inbox612.json,2,2,0,3,3,Deliver_Data;Request_Action,2,0,0,0,2,1,0,0,0,0,0,1,2,6,0
test,kaminski-v_inbox454,data/test/kaminski-v_inbox454.json,3,3,0,4,4,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,1,1,0,1,1,0,1,0,0,0,0,1,3,6,0
test,keiser-k_inbox166,data/test/keiser-k_inbox166.json,4,4,0,20,11,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Action;Request_Action_Data;Request_Data,1,9,1,0,3,2,1,1,0,1,0,0,4,8,0
test,keiser-k_inbox51,data/test/keiser-k_inbox51.json,2,2,0,10,4,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Action_Data,1,6,0,1,2,1,1,1,0,0,0,0,2,6,0
test,keiser-k_inbox81,data/test/keiser-k_inbox81.json,4,4,0,5,5,Deliver_Data;Request_Action;Request_Action_Data,1,0,0,0,3,1,2,0,0,1,0,1,4,29,0
test,lavorato-j_inbox225,data/test/lavorato-j_inbox225.json,2,2,0,2,2,Deliver_Action_Data,0,2,0,0,0,0,1,0,0,1,0,0,2,6,0
test,lavorato-j_inbox289,data/test/lavorato-j_inbox289.json,3,2,1,1,1,Deliver_Action_Data,0,1,0,0,0,0,1,0,0,0,0,0,3,13,0
test,lavorato-j_inbox358,data/test/lavorato-j_inbox358.json,3,3,0,8,5,Deliver_Action_Data;Deliver_Data;Request_Data,0,3,0,0,1,1,0,1,0,1,0,0,3,8,0
test,lay-k_inbox746,data/test/lay-k_inbox746.json,3,1,2,1,1,Deliver_Action_Data,0,1,0,0,1,0,0,0,0,0,0,0,3,8,0
test,lay-k_inbox_1658,data/test/lay-k_inbox_1658.json,2,2,0,8,2,Deliver_Action_Data;Deliver_Data,0,6,0,0,1,1,1,0,0,0,1,1,2,4,0
test,lokey-t_inbox267,data/test/lokey-t_inbox267.json,6,4,2,5,5,Amend_Data;Deliver_Action_Data;Deliver_Meeting_Data;Request_Data,0,2,1,0,1,1,1,1,0,1,0,1,6,14,0
test,lokey-t_inbox578,data/test/lokey-t_inbox578.json,4,4,0,12,8,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,3,6,0,1,3,1,0,0,0,0,0,0,4,8,0
test,lokey-t_inbox_129,data/test/lokey-t_inbox_129.json,4,3,1,9,8,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Data,1,3,0,1,3,0,0,1,0,0,0,0,4,38,0
test,lokey-t_inbox_802,data/test/lokey-t_inbox_802.json,3,3,0,11,4,Deliver_Action_Data;Deliver_Data;Request_Data,0,8,0,0,2,0,0,0,0,0,0,0,3,29,0
test,mann-k_inbox8,data/test/mann-k_inbox8.json,3,3,0,5,4,Deliver_Action_Data;Request_Action;Request_Data,1,3,0,0,1,1,2,1,0,0,0,1,3,16,0
test,martin-t_inbox355,data/test/martin-t_inbox355.json,3,3,0,9,5,Deliver_Action_Data;Deliver_Meeting_Data;Request_Meeting;Request_Meeting_Data,0,5,0,0,0,0,1,0,0,0,0,1,3,6,0
test,martin-t_inbox467,data/test/martin-t_inbox467.json,2,2,0,9,6,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action;Request_Data,1,5,0,1,2,1,0,0,0,1,0,1,2,6,0
test,martin-t_inbox_197,data/test/martin-t_inbox_197.json,2,2,0,9,6,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Action_Data;Request_Data;Request_Meeting,2,1,0,0,2,2,2,1,0,1,0,0,2,6,0
test,mccarty-d_inbox75,data/test/mccarty-d_inbox75.json,5,5,0,7,5,Deliver_Action_Data;Deliver_Data;Request_Data,0,2,0,0,4,0,0,3,0,0,0,0,5,6,0
test,mccarty-d_inbox90,data/test/mccarty-d_inbox90.json,3,3,0,1,1,Deliver_Data,0,0,0,0,1,0,0,1,0,0,0,0,3,15,0
test,mccarty-d_inbox_alaska_gas_30,data/test/mccarty-d_inbox_alaska_gas_30.json,3,3,0,9,7,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,3,3,0,0,2,1,0,3,0,2,0,1,3,10,0
test,mclaughlin-e_inbox391,data/test/mclaughlin-e_inbox391.json,3,3,0,5,3,Deliver_Action_Data;Request_Action,3,2,0,0,2,2,0,0,0,0,0,0,3,8,0
test,mclaughlin-e_inbox399,data/test/mclaughlin-e_inbox399.json,4,4,0,8,6,Deliver_Data;Request_Action;Request_Data,3,0,0,0,4,0,0,2,0,0,0,0,4,12,0
test,mclaughlin-e_inbox410,data/test/mclaughlin-e_inbox410.json,2,1,1,7,2,Deliver_Action_Data;Request_Action,3,4,0,0,1,1,0,1,0,0,1,0,2,30,0
test,mclaughlin-e_inbox44,data/test/mclaughlin-e_inbox44.json,2,2,0,6,5,Amend_Data;Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,2,1,1,1,2,0,1,1,0,0,0,0,2,51,0
test,mims-thurston-p_inbox161,data/test/mims-thurston-p_inbox161.json,5,5,0,13,7,Deliver_Action_Data;Deliver_Meeting_Data;Request_Action_Data;Request_Data,0,9,0,0,0,1,1,0,0,0,0,1,5,9,0
test,mims-thurston-p_inbox286,data/test/mims-thurston-p_inbox286.json,2,2,0,2,2,Deliver_Data;Request_Action,1,0,0,0,1,1,0,0,0,0,0,1,2,9,0
test,mims-thurston-p_inbox_219,data/test/mims-thurston-p_inbox_219.json,2,2,0,3,3,Deliver_Action_Data;Deliver_Data,0,2,0,0,1,1,2,0,0,0,0,0,2,6,0
test,nemec-g_inbox1314,data/test/nemec-g_inbox1314.json,3,3,0,6,4,Deliver_Meeting_Data;Request_Data,0,0,0,0,0,0,1,0,0,0,0,0,3,6,0
test,nemec-g_inbox334,data/test/nemec-g_inbox334.json,2,2,0,8,3,Amend_Data;Deliver_Action_Data,0,6,2,0,1,1,0,0,0,1,1,1,2,6,0
test,nemec-g_inbox854,data/test/nemec-g_inbox854.json,3,3,0,12,6,Deliver_Action_Data;Deliver_Data;Request_Data;Request_Meeting,0,9,0,0,1,2,1,0,0,0,0,1,3,16,0
test,nemec-g_inbox983,data/test/nemec-g_inbox983.json,2,2,0,5,4,Deliver_Action_Data;Deliver_Data;Request_Action_Data,0,1,0,0,2,1,1,0,0,0,0,1,2,6,0
test,parks-j_inbox280,data/test/parks-j_inbox280.json,2,2,0,13,4,Deliver_Action_Data;Deliver_Data;Deliver_Meeting_Data;Request_Action_Data,0,9,0,0,1,1,0,2,0,0,0,0,3,12,0
test,parks-j_inbox321,data/test/parks-j_inbox321.json,2,2,0,3,2,Deliver_Data;Request_Data,0,0,0,0,1,0,0,0,1,1,1,0,2,4,0
test,parks-j_inbox_108,data/test/parks-j_inbox_108.json,2,2,0,4,4,Deliver_Data;Deliver_Meeting_Data,0,0,0,0,2,1,2,1,0,0,0,0,2,5,0
test,parks-j_inbox_147,data/test/parks-j_inbox_147.json,7,7,0,7,7,Deliver_Action_Data;Deliver_Data;Request_Action,4,1,0,1,3,1,3,0,0,0,1,0,8,46,0
test,rapp-b_inbox279,data/test/rapp-b_inbox279.json,3,3,0,8,5,Deliver_Action_Data;Deliver_Data;Request_Action;Request_Data,1,3,0,0,1,1,0,1,0,0,0,1,3,24,0
test,rapp-b_inbox_125,data/test/rapp-b_inbox_125.json,2,2,0,2,2,Deliver_Data;Request_Action,1,0,0,0,2,0,0,1,0,0,0,0,2,12,0
test,rapp-b_inbox_199,data/test/rapp-b_inbox_199.json,3,2,1,5,4,Amend_Data;Deliver_Data;Request_Data,0,0,1,0,1,1,2,2,0,2,1,0,3,11,0
test,rapp-b_inbox_319,data/test/rapp-b_inbox_319.json,2,2,0,3,2,Deliver_Action_Data;Deliver_Data,0,2,0,0,1,1,0,1,0,1,0,0,2,31,0
test,reitmeyer-j_inbox143,data/test/reitmeyer-j_inbox143.json,2,1,1,3,1,Deliver_Action_Data,0,3,0,0,1,1,1,0,0,1,1,1,3,6,0
test,reitmeyer-j_inbox38,data/test/reitmeyer-j_inbox38.json,2,1,1,9,3,Deliver_Action_Data;Request_Action;Request_Data,1,6,0,0,1,1,1,1,0,0,0,0,2,4,0
test,reitmeyer-j_inbox390,data/test/reitmeyer-j_inbox390.json,2,1,1,4,2,Deliver_Action_Data;Request_Action,1,3,0,0,1,0,0,0,0,0,0,0,2,17,0
test,reitmeyer-j_inbox45,data/test/reitmeyer-j_inbox45.json,2,2,0,4,2,Deliver_Action_Data,0,4,0,0,1,2,0,1,0,0,0,0,2,6,0
test,sager-e_inbox727,data/test/sager-e_inbox727.json,2,2,0,2,2,Deliver_Data;Request_Action,1,0,0,0,1,0,0,1,0,0,0,0,2,3,0
test,sager-e_inbox826,data/test/sager-e_inbox826.json,2,1,1,3,2,Deliver_Action_Data;Deliver_Data,0,2,0,0,1,0,0,1,0,0,0,0,2,6,0
test,sager-e_inbox996,data/test/sager-e_inbox996.json,3,1,2,2,2,Deliver_Data;Request_Data,0,0,0,0,1,0,0,1,0,0,0,0,3,10,0
test,salisbury-h_inbox662,data/test/salisbury-h_inbox662.json,2,2,0,8,3,Deliver_Data;Request_Action;Request_Data,1,0,0,0,2,1,0,0,0,0,0,0,2,5,0
test,salisbury-h_inbox742,data/test/salisbury-h_inbox742.json,2,2,0,4,3,Deliver_Action_Data;Deliver_Data;Request_Data,0,2,0,0,1,0,0,0,0,0,0,0,2,6,0
